127.0.0.1 - - [26/Jun/2021:16:37:23 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9825892581737288,-0.03542788566709465,-0.18238205678947936,-2.530444203723432e-16,-0.18410885382484113,-0.05386719122718482,-0.9814286808793571,-2.5181288384319422e-17,0.024945533967115602,0.9979194309293984,-0.059451910891429226,1.3982361208394556e-15,0.43000000715256037,0.1449999999999994,0.04400000000000007,1.0000000000000002&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9825892581737287,-0.035427885667094886,-0.18238205678947939,-1.1268802507750442e-16,-0.1794836595035589,0.07260651645388813,-0.9810779325515585,-6.516225533770489e-17,0.04799964263212612,0.9967312369368141,0.06498365657299987,1.2920515656181085e-15,0.43000000715256026,0.14499999999999943,0.0440000000000001,1.0000000000000002&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.98268102596654,-0.029226606033241117,-0.18298581011960063,-4.051124654608071e-16,-0.1852476940017712,-0.13035168436439165,-0.9740080750437288,-2.192131612451245e-16,0.004614441718626219,0.9910369538433698,-0.13350828829882427,1.4355784997498163e-15,0.4300000071525605,0.14499999999999946,0.04399999999999999,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9826856930606256,-0.027168362458202183,-0.18327768204366598,-4.959782851780244e-16,-0.1851864558300411,-0.17551909806172564,-0.9669017648100064,-4.042775449132874e-16,-0.005899595839314322,0.9841010752442755,-0.17751131927850416,1.2529682943623764e-15,0.43000000715256065,0.14499999999999946,0.04400000000000001,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9827089309901983,-0.03125293587604031,-0.18250044096174384,-6.799762377893508e-16,-0.1851112018754087,-0.1877802929909219,-0.9646099753291398,-4.804449411340494e-16,-0.004123092570418221,0.9817137136474015,-0.19031863950828495,1.234304889414926e-15,0.4300000071525606,0.14499999999999938,0.04400000000000004,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9827089309901983,-0.031252935876040215,-0.18250044096174384,-6.396144502864186e-16,-0.18511937375540605,-0.18573889948029088,-0.9650035640764522,-5.613302466466653e-16,-0.0037382365506704136,0.9821019881962257,-0.188312799268964,1.0222101937556836e-15,0.4300000071525606,0.14499999999999938,0.04400000000000004,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9826723532328996,-0.037412151705109434,-0.1815361591984103,-8.604219962991907e-16,-0.1849618294772418,-0.13448425617775206,-0.9735004398955076,-5.367047333030951e-16,0.012006990803197372,0.9902092282669924,-0.1390737805150259,1.1038641942534313e-15,0.43000000715256065,0.14499999999999932,0.043999999999999984,0.9999999999999997&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9767300928835057,-0.11147656897032326,-0.18322472602349368,-6.426294485331937e-16,-0.1590535070363358,0.1966049116311289,-0.9674959899771961,-5.788260724291056e-16,0.14387601452369128,0.9741249834046573,0.17429919435171742,1.1469524751882821e-15,0.43000000715256026,0.14499999999999916,0.04399999999999992,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9816169660910284,-0.06428422652511118,-0.17970996105478756,-8.647258497046773e-16,-0.17996156982442718,0.0019023497271844368,-0.9836718022042924,-5.34508368835383e-16,0.0635764521546501,0.9979298168135803,-0.00970131155276612,1.1727197045111324e-15,0.4300000071525603,0.1449999999999993,0.04399999999999992,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9657493318305554,-0.165513717895055,-0.19983352385772102,-3.1660517714208894e-16,-0.10184574215342167,0.46654334453456453,-0.8786152471222641,-5.842756238149561e-16,0.23865387672119806,0.8688742813888903,0.4337070558186543,8.969929668505863e-16,0.43000000715256065,0.1449999999999991,0.043999999999999886,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9504146876928343,-0.2098246188288799,-0.22953333254900124,-1.3385097514674597e-16,-0.01972244489715483,0.6959303943889148,-0.7178383601709828,-4.2147446881997197e-16,0.3103593829498536,0.6867710793991004,0.6572842139561725,8.052866165730627e-16,0.43000000715256065,0.14499999999999919,0.0439999999999999,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9430866731102882,-0.22421966758230846,-0.24558718954996311,2.417650313569966e-17,0.06520185399658218,0.8488444133468044,-0.5246064049983804,-4.956608476553412e-16,0.3260923875793165,0.4787365691058056,0.8151533918003572,9.446002273687568e-16,0.43000000715256065,0.14499999999999919,0.043999999999999824,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9332981271785159,-0.23693106835525046,-0.2698486143249882,-1.0694907034231338e-17,0.07424066700667056,0.862524100923969,-0.5005402068642445,-1.803787768537233e-16,0.35134445942334425,0.44711949652563554,0.8225820485879722,1.0569585578619992e-15,0.430000007152561,0.14499999999999913,0.043999999999999775,0.9999999999999993&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9430866731102886,-0.2242196675823086,-0.24558718954996336,-5.1241306950874966e-17,0.07936866062585737,0.868925411934368,-0.48853786363509577,-2.838573265681416e-16,0.3229367472311392,0.44124162220258295,0.8372679906241544,9.86545387644161e-16,0.43000000715256065,0.14499999999999907,0.04399999999999982,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mouseup&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9430866731102882,-0.22421966758230835,-0.2455871895499628,1.189021305885544e-16,0.08472839756884615,0.8761434625026617,-0.4745458162909666,-2.682434995661968e-16,0.321572115779939,0.4267296260902509,0.845276996356634,1.0452837289461227e-15,0.43000000715256065,0.14499999999999905,0.04399999999999977,0.9999999999999993&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9430866731102884,-0.22421966758230868,-0.24558718954996328,-5.435123726711374e-17,0.03927777504001289,0.8084388338368846,-0.5872681741184015,-5.002886894594032e-16,0.3302192959075485,0.5441986701690263,0.771234739879234,9.17296940990892e-16,0.4300000071525608,0.14499999999999916,0.04399999999999977,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.9430866731102882,-0.22421966758230835,-0.2455871895499628,1.189021305885544e-16,0.08472839756884615,0.8761434625026617,-0.4745458162909666,-2.682434995661968e-16,0.321572115779939,0.4267296260902509,0.845276996356634,1.0452837289461227e-15,0.43000000715256065,0.14499999999999905,0.04399999999999977,0.9999999999999993&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.875230014603544,-0.3021491936544964,-0.37772779393502365,-4.026351571583929e-18,0.03733356139486789,0.8207693940071065,-0.570038425945812,-5.562674776087968e-17,0.4822640632792978,0.4848128160797153,0.7296423141746933,1.0058367357122708e-15,0.430000007152561,0.14499999999999905,0.043999999999999664,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.6838530810297258,-0.44925151304428856,-0.5749069851667925,3.2092222639302545e-17,-0.01845482174761597,0.7770516912667564,-0.6291661852434012,1.0877309858658194e-16,0.7293863058218318,0.44086704019113365,0.5230983365990524,1.1542130134584774e-15,0.4300000071525608,0.14499999999999913,0.04399999999999955,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.3822217436145359,-0.5890253875850825,-0.7120081681332803,4.5068182636338576e-17,-0.08779196445938024,0.7438805185302051,-0.6625212035305685,3.162006408238172e-16,0.9198908140016573,0.3157386053866017,0.2326156129409576,1.2814554095258547e-15,0.4300000071525608,0.1449999999999991,0.04399999999999949,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.027676315389464457,-0.6717217008527205,-0.7402864163079003,1.5313704123446094e-16,-0.14916856536258627,0.7295027673542721,-0.6675136339657216,4.459218812678285e-16,0.988424382881228,0.1289017805384634,-0.08000981377233413,1.5491846247839034e-15,0.430000007152561,0.14499999999999905,0.043999999999999505,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.47282760806034063,-0.6601588835115987,-0.5836302781527525,1.1965853573832043e-16,-0.2235279384465263,0.7305435561352286,-0.6452452040295501,-2.0305415857829447e-16,0.852331692353269,-0.1746320735432416,-0.4929851165098259,1.1702693516986419e-15,0.4300000071525609,0.14499999999999905,0.043999999999999595,0.9999999999999997&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.19942543762357676,-0.6864714962264443,-0.6992756106838524,1.4124167740027008e-16,-0.18566277704779804,0.7271540470619999,-0.6608905545249155,1.4357210640220857e-16,0.9621636181271612,-0.0019689362560604373,-0.2724652184086548,1.4410485101915105e-15,0.43000000715256104,0.14499999999999902,0.043999999999999526,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7176073835855102,-0.5754904248928601,-0.3922377007379533,1.3374071868686884e-16,-0.2562623992049303,0.741874193417937,-0.6196388172913428,-3.5505262077290342e-16,0.6475872341061818,-0.34414161619472833,-0.6798509558907684,1.1335261495786014e-15,0.43000000715256087,0.14499999999999902,0.0439999999999995,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:33 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8909689872867917,-0.4329553450377083,-0.13683542266690513,1.3920602886555607e-16,-0.27886235347061583,0.7595767389971451,-0.5876044293496163,-2.1494821302741877e-16,0.3583434825833742,-0.4853790753398224,-0.797494264375791,1.2440957772704636e-15,0.43000000715256115,0.14499999999999907,0.04399999999999936,0.9999999999999997&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
